GeographyKey;CustomerAlternateKey
6;AW00027986
34;AW00027987
322;AW00027988
345;AW00027989
347;AW00027990
546;AW00027991
548;AW00027992
368;AW00027993
536;AW00027994
299;AW00027995
339;AW00027996
302;AW00027997
65;AW00027998
547;AW00027999
52;AW00028000
302;AW00028001
611;AW00028002
626;AW00028003
627;AW00028004
299;AW00028005
337;AW00028006
300;AW00028007
548;AW00028008
331;AW00028009
546;AW00028010
545;AW00028011
542;AW00028012
60;AW00028013
300;AW00028014
623;AW00028015
345;AW00028016
611;AW00028017
355;AW00028018
614;AW00028019
616;AW00028020
60;AW00028021
315;AW00028022
539;AW00028023
302;AW00028024
68;AW00028025
352;AW00028026
69;AW00028027
627;AW00028028
301;AW00028029
536;AW00028030
307;AW00028031
325;AW00028032
302;AW00028033
51;AW00028034
56;AW00028035
66;AW00028036
553;AW00028037
298;AW00028038
352;AW00028039
616;AW00028040
631;AW00028041
311;AW00028042
311;AW00028043
311;AW00028044
50;AW00028045
51;AW00028046
536;AW00028047
335;AW00028048
348;AW00028049
369;AW00028050
68;AW00028051
611;AW00028052
300;AW00028053
355;AW00028054
632;AW00028055
644;AW00028056
637;AW00028057
302;AW00028058
298;AW00028059
548;AW00028060
302;AW00028061
369;AW00028062
368;AW00028063
536;AW00028064
300;AW00028065
315;AW00028066
335;AW00028067
345;AW00028068
66;AW00028069
314;AW00028070
299;AW00028071
53;AW00028072
60;AW00028073
68;AW00028074
641;AW00028075
355;AW00028076
361;AW00028077
542;AW00028078
63;AW00028079
69;AW00028080
547;AW00028081
633;AW00028082
298;AW00028083
299;AW00028084
627;AW00028085
298;AW00028086
298;AW00028087
298;AW00028088
307;AW00028089
322;AW00028090
10;AW00028091
50;AW00028092
609;AW00028093
542;AW00028094
638;AW00028095
299;AW00028096
307;AW00028097
39;AW00028098
385;AW00028099
385;AW00028100
60;AW00028101
11;AW00028102
15;AW00028103
312;AW00028104
315;AW00028105
326;AW00028106
34;AW00028107
34;AW00028108
34;AW00028109
10;AW00028110
18;AW00028111
315;AW00028112
19;AW00028113
23;AW00028114
21;AW00028115
24;AW00028116
18;AW00028117
20;AW00028118
9;AW00028119
17;AW00028120
69;AW00028121
634;AW00028122
299;AW00028123
314;AW00028124
322;AW00028125
325;AW00028126
368;AW00028127
316;AW00028128
66;AW00028129
52;AW00028130
301;AW00028131
25;AW00028132
14;AW00028133
5;AW00028134
2;AW00028135
3;AW00028136
12;AW00028137
38;AW00028138
35;AW00028139
26;AW00028140
69;AW00028141
607;AW00028142
641;AW00028143
648;AW00028144
301;AW00028145
339;AW00028146
298;AW00028147
611;AW00028148
334;AW00028149
336;AW00028150
315;AW00028151
358;AW00028152
59;AW00028153
337;AW00028154
345;AW00028155
368;AW00028156
55;AW00028157
299;AW00028158
299;AW00028159
51;AW00028160
57;AW00028161
326;AW00028162
553;AW00028163
334;AW00028164
49;AW00028165
312;AW00028166
338;AW00028167
337;AW00028168
69;AW00028169
325;AW00028170
612;AW00028171
301;AW00028172
49;AW00028173
536;AW00028174
536;AW00028175
56;AW00028176
62;AW00028177
69;AW00028178
536;AW00028179
609;AW00028180
543;AW00028181
385;AW00028182
301;AW00028183
345;AW00028184
301;AW00028185
536;AW00028186
338;AW00028187
542;AW00028188
54;AW00028189
355;AW00028190
612;AW00028191
648;AW00028192
335;AW00028193
536;AW00028194
43;AW00028195
548;AW00028196
68;AW00028197
66;AW00028198
360;AW00028199
369;AW00028200
25;AW00028201
32;AW00028202
38;AW00028203
19;AW00028204
22;AW00028205
13;AW00028206
37;AW00028207
30;AW00028208
39;AW00028209
6;AW00028210
26;AW00028211
33;AW00028212
35;AW00028213
4;AW00028214
40;AW00028215
15;AW00028216
21;AW00028217
7;AW00028218
6;AW00028219
26;AW00028220
361;AW00028221
552;AW00028222
315;AW00028223
345;AW00028224
359;AW00028225
614;AW00028226
632;AW00028227
633;AW00028228
374;AW00028229
385;AW00028230
548;AW00028231
536;AW00028232
644;AW00028233
298;AW00028234
312;AW00028235
314;AW00028236
315;AW00028237
322;AW00028238
69;AW00028239
633;AW00028240
635;AW00028241
307;AW00028242
335;AW00028243
374;AW00028244
50;AW00028245
539;AW00028246
542;AW00028247
53;AW00028248
545;AW00028249
298;AW00028250
300;AW00028251
345;AW00028252
383;AW00028253
66;AW00028254
607;AW00028255
536;AW00028256
648;AW00028257
360;AW00028258
369;AW00028259
50;AW00028260
69;AW00028261
616;AW00028262
616;AW00028263
623;AW00028264
548;AW00028265
548;AW00028266
302;AW00028267
311;AW00028268
325;AW00028269
644;AW00028270
300;AW00028271
66;AW00028272
355;AW00028273
612;AW00028274
302;AW00028275
609;AW00028276
609;AW00028277
611;AW00028278
611;AW00028279
546;AW00028280
310;AW00028281
548;AW00028282
54;AW00028283
62;AW00028284
546;AW00028285
634;AW00028286
311;AW00028287
311;AW00028288
355;AW00028289
49;AW00028290
611;AW00028291
55;AW00028292
369;AW00028293
337;AW00028294
543;AW00028295
299;AW00028296
545;AW00028297
335;AW00028298
326;AW00028299
641;AW00028300
312;AW00028301
53;AW00028302
40;AW00028303
38;AW00028304
32;AW00028305
36;AW00028306
26;AW00028307
21;AW00028308
23;AW00028309
36;AW00028310
18;AW00028311
6;AW00028312
27;AW00028313
39;AW00028314
24;AW00028315
35;AW00028316
15;AW00028317
25;AW00028318
5;AW00028319
12;AW00028320
20;AW00028321
9;AW00028322
31;AW00028323
3;AW00028324
23;AW00028325
26;AW00028326
33;AW00028327
26;AW00028328
27;AW00028329
631;AW00028330
301;AW00028331
62;AW00028332
299;AW00028333
611;AW00028334
311;AW00028335
627;AW00028336
546;AW00028337
14;AW00028338
644;AW00028339
368;AW00028340
68;AW00028341
50;AW00028342
634;AW00028343
300;AW00028344
311;AW00028345
69;AW00028346
609;AW00028347
12;AW00028348
37;AW00028349
40;AW00028350
37;AW00028351
2;AW00028352
22;AW00028353
50;AW00028354
385;AW00028355
331;AW00028356
59;AW00028357
302;AW00028358
66;AW00028359
345;AW00028360
623;AW00028361
347;AW00028362
64;AW00028363
199;AW00028364
245;AW00028365
236;AW00028366
234;AW00028367
189;AW00028368
126;AW00028369
253;AW00028370
257;AW00028371
237;AW00028372
196;AW00028373
147;AW00028374
247;AW00028375
175;AW00028376
235;AW00028377
221;AW00028378
180;AW00028379
225;AW00028380
126;AW00028381
168;AW00028382
147;AW00028383
187;AW00028384
201;AW00028385
250;AW00028386
269;AW00028387
176;AW00028388
222;AW00028389
215;AW00028390
192;AW00028391
238;AW00028392
216;AW00028393
212;AW00028394
225;AW00028395
132;AW00028396
261;AW00028397
217;AW00028398
250;AW00028399
165;AW00028400
186;AW00028401
200;AW00028402
249;AW00028403
156;AW00028404
119;AW00028405
211;AW00028406
190;AW00028407
229;AW00028408
165;AW00028409
233;AW00028410
246;AW00028411
208;AW00028412
238;AW00028413
184;AW00028414
234;AW00028415
275;AW00028416
234;AW00028417
203;AW00028418
211;AW00028419
223;AW00028420
120;AW00028421
222;AW00028422
129;AW00028423
233;AW00028424
241;AW00028425
246;AW00028426
247;AW00028427
259;AW00028428
187;AW00028429
170;AW00028430
187;AW00028431
147;AW00028432
204;AW00028433
144;AW00028434
173;AW00028435
247;AW00028436
259;AW00028437
271;AW00028438
262;AW00028439
187;AW00028440
190;AW00028441
215;AW00028442
215;AW00028443
209;AW00028444
154;AW00028445
274;AW00028446
221;AW00028447
238;AW00028448
212;AW00028449
160;AW00028450
239;AW00028451
223;AW00028452
155;AW00028453
117;AW00028454
127;AW00028455
183;AW00028456
220;AW00028457
205;AW00028458
229;AW00028459
186;AW00028460
128;AW00028461
221;AW00028462
266;AW00028463
193;AW00028464
142;AW00028465
188;AW00028466
147;AW00028467
242;AW00028468
279;AW00028469
225;AW00028470
188;AW00028471
127;AW00028472
261;AW00028473
240;AW00028474
186;AW00028475
197;AW00028476
251;AW00028477
187;AW00028478
12;AW00028479
6;AW00028480
16;AW00028481
20;AW00028482
30;AW00028483
27;AW00028484
28;AW00028485
39;AW00028486
15;AW00028487
35;AW00028488
174;AW00028489
121;AW00028490
203;AW00028491
190;AW00028492
147;AW00028493
121;AW00028494
221;AW00028495
184;AW00028496
174;AW00028497
213;AW00028498
125;AW00028499
153;AW00028500
142;AW00028501
128;AW00028502
260;AW00028503
196;AW00028504
119;AW00028505
211;AW00028506
157;AW00028507
265;AW00028508
128;AW00028509
208;AW00028510
238;AW00028511
199;AW00028512
131;AW00028513
211;AW00028514
244;AW00028515
251;AW00028516
242;AW00028517
167;AW00028518
215;AW00028519
205;AW00028520
129;AW00028521
178;AW00028522
236;AW00028523
256;AW00028524
242;AW00028525
261;AW00028526
274;AW00028527
130;AW00028528
183;AW00028529
279;AW00028530
175;AW00028531
197;AW00028532
16;AW00028533
36;AW00028534
34;AW00028535
32;AW00028536
20;AW00028537
145;AW00028538
187;AW00028539
216;AW00028540
208;AW00028541
225;AW00028542
159;AW00028543
135;AW00028544
213;AW00028545
220;AW00028546
202;AW00028547
147;AW00028548
272;AW00028549
180;AW00028550
186;AW00028551
266;AW00028552
179;AW00028553
155;AW00028554
151;AW00028555
161;AW00028556
241;AW00028557
161;AW00028558
224;AW00028559
185;AW00028560
271;AW00028561
206;AW00028562
140;AW00028563
131;AW00028564
127;AW00028565
157;AW00028566
223;AW00028567
175;AW00028568
198;AW00028569
241;AW00028570
312;AW00028571
609;AW00028572
612;AW00028573
59;AW00028574
43;AW00028575
616;AW00028576
618;AW00028577
626;AW00028578
546;AW00028579
298;AW00028580
50;AW00028581
547;AW00028582
644;AW00028583
299;AW00028584
301;AW00028585
335;AW00028586
339;AW00028587
374;AW00028588
54;AW00028589
546;AW00028590
322;AW00028591
361;AW00028592
345;AW00028593
552;AW00028594
335;AW00028595
355;AW00028596
347;AW00028597
359;AW00028598
641;AW00028599
71;AW00028600
348;AW00028601
50;AW00028602
358;AW00028603
536;AW00028604
325;AW00028605
348;AW00028606
626;AW00028607
69;AW00028608
612;AW00028609
543;AW00028610
548;AW00028611
301;AW00028612
616;AW00028613
641;AW00028614
543;AW00028615
361;AW00028616
616;AW00028617
637;AW00028618
343;AW00028619
53;AW00028620
296;AW00028621
326;AW00028622
368;AW00028623
51;AW00028624
638;AW00028625
62;AW00028626
374;AW00028627
611;AW00028628
298;AW00028629
66;AW00028630
54;AW00028631
536;AW00028632
634;AW00028633
548;AW00028634
298;AW00028635
322;AW00028636
329;AW00028637
331;AW00028638
336;AW00028639
51;AW00028640
547;AW00028641
310;AW00028642
372;AW00028643
612;AW00028644
302;AW00028645
59;AW00028646
60;AW00028647
62;AW00028648
302;AW00028649
347;AW00028650
299;AW00028651
51;AW00028652
300;AW00028653
548;AW00028654
642;AW00028655
63;AW00028656
545;AW00028657
334;AW00028658
54;AW00028659
536;AW00028660
626;AW00028661
331;AW00028662
68;AW00028663
536;AW00028664
609;AW00028665
611;AW00028666
539;AW00028667
60;AW00028668
49;AW00028669
627;AW00028670
633;AW00028671
338;AW00028672
339;AW00028673
369;AW00028674
383;AW00028675
301;AW00028676
609;AW00028677
611;AW00028678
548;AW00028679
545;AW00028680
627;AW00028681
312;AW00028682
209;AW00028683
150;AW00028684
221;AW00028685
135;AW00028686
146;AW00028687
170;AW00028688
192;AW00028689
211;AW00028690
160;AW00028691
254;AW00028692
257;AW00028693
259;AW00028694
266;AW00028695
268;AW00028696
268;AW00028697
158;AW00028698
173;AW00028699
172;AW00028700
150;AW00028701
129;AW00028702
245;AW00028703
256;AW00028704
127;AW00028705
164;AW00028706
225;AW00028707
184;AW00028708
254;AW00028709
154;AW00028710
215;AW00028711
274;AW00028712
215;AW00028713
39;AW00028714
23;AW00028715
38;AW00028716
12;AW00028717
6;AW00028718
5;AW00028719
20;AW00028720
25;AW00028721
184;AW00028722
273;AW00028723
194;AW00028724
224;AW00028725
168;AW00028726
188;AW00028727
186;AW00028728
250;AW00028729
269;AW00028730
232;AW00028731
238;AW00028732
245;AW00028733
254;AW00028734
237;AW00028735
212;AW00028736
183;AW00028737
257;AW00028738
220;AW00028739
194;AW00028740
162;AW00028741
235;AW00028742
196;AW00028743
153;AW00028744
259;AW00028745
242;AW00028746
229;AW00028747
236;AW00028748
221;AW00028749
196;AW00028750
194;AW00028751
123;AW00028752
274;AW00028753
152;AW00028754
269;AW00028755
205;AW00028756
201;AW00028757
210;AW00028758
237;AW00028759
539;AW00028760
315;AW00028761
546;AW00028762
302;AW00028763
310;AW00028764
358;AW00028765
41;AW00028766
49;AW00028767
612;AW00028768
616;AW00028769
552;AW00028770
64;AW00028771
552;AW00028772
300;AW00028773
311;AW00028774
335;AW00028775
383;AW00028776
648;AW00028777
49;AW00028778
66;AW00028779
637;AW00028780
358;AW00028781
312;AW00028782
543;AW00028783
307;AW00028784
326;AW00028785
612;AW00028786
611;AW00028787
310;AW00028788
312;AW00028789
542;AW00028790
641;AW00028791
612;AW00028792
633;AW00028793
552;AW00028794
345;AW00028795
300;AW00028796
348;AW00028797
62;AW00028798
325;AW00028799
302;AW00028800
616;AW00028801
56;AW00028802
623;AW00028803
301;AW00028804
339;AW00028805
595;AW00028806
539;AW00028807
626;AW00028808
552;AW00028809
312;AW00028810
329;AW00028811
347;AW00028812
355;AW00028813
612;AW00028814
374;AW00028815
539;AW00028816
59;AW00028817
49;AW00028818
58;AW00028819
609;AW00028820
618;AW00028821
618;AW00028822
631;AW00028823
634;AW00028824
635;AW00028825
553;AW00028826
312;AW00028827
369;AW00028828
299;AW00028829
632;AW00028830
329;AW00028831
66;AW00028832
614;AW00028833
69;AW00028834
312;AW00028835
53;AW00028836
59;AW00028837
611;AW00028838
552;AW00028839
301;AW00028840
310;AW00028841
337;AW00028842
300;AW00028843
298;AW00028844
612;AW00028845
307;AW00028846
311;AW00028847
69;AW00028848
641;AW00028849
49;AW00028850
616;AW00028851
542;AW00028852
627;AW00028853
552;AW00028854
348;AW00028855
641;AW00028856
315;AW00028857
339;AW00028858
594;AW00028859
347;AW00028860
634;AW00028861
642;AW00028862
553;AW00028863
355;AW00028864
311;AW00028865
315;AW00028866
338;AW00028867
345;AW00028868
632;AW00028869
626;AW00028870
618;AW00028871
32;AW00028872
299;AW00028873
634;AW00028874
188;AW00028875
147;AW00028876
246;AW00028877
263;AW00028878
272;AW00028879
275;AW00028880
197;AW00028881
223;AW00028882
229;AW00028883
278;AW00028884
226;AW00028885
194;AW00028886
147;AW00028887
210;AW00028888
163;AW00028889
170;AW00028890
261;AW00028891
265;AW00028892
207;AW00028893
206;AW00028894
159;AW00028895
237;AW00028896
209;AW00028897
231;AW00028898
250;AW00028899
147;AW00028900
159;AW00028901
172;AW00028902
247;AW00028903
186;AW00028904
187;AW00028905
223;AW00028906
267;AW00028907
276;AW00028908
211;AW00028909
196;AW00028910
179;AW00028911
213;AW00028912
261;AW00028913
275;AW00028914
221;AW00028915
253;AW00028916
201;AW00028917
249;AW00028918
189;AW00028919
176;AW00028920
252;AW00028921
31;AW00028922
9;AW00028923
32;AW00028924
5;AW00028925
27;AW00028926
28;AW00028927
15;AW00028928
23;AW00028929
18;AW00028930
7;AW00028931
8;AW00028932
38;AW00028933
4;AW00028934
25;AW00028935
21;AW00028936
20;AW00028937
39;AW00028938
35;AW00028939
32;AW00028940
4;AW00028941
2;AW00028942
27;AW00028943
13;AW00028944
29;AW00028945
25;AW00028946
21;AW00028947
21;AW00028948
6;AW00028949
5;AW00028950
27;AW00028951
14;AW00028952
26;AW00028953
26;AW00028954
32;AW00028955
37;AW00028956
30;AW00028957
9;AW00028958
22;AW00028959
24;AW00028960
13;AW00028961
27;AW00028962
8;AW00028963
71;AW00028964
547;AW00028965
311;AW00028966
298;AW00028967
355;AW00028968
644;AW00028969
546;AW00028970
618;AW00028971
611;AW00028972
339;AW00028973
343;AW00028974
302;AW00028975
53;AW00028976
352;AW00028977
300;AW00028978
548;AW00028979
623;AW00028980
355;AW00028981
336;AW00028982
298;AW00028983
631;AW00028984
383;AW00028985
71;AW00028986
385;AW00028987
310;AW00028988
545;AW00028989
311;AW00028990
536;AW00028991
49;AW00028992
545;AW00028993
334;AW00028994
614;AW00028995
49;AW00028996
307;AW00028997
311;AW00028998
331;AW00028999
632;AW00029000
49;AW00029001
623;AW00029002
307;AW00029003
369;AW00029004
70;AW00029005
539;AW00029006
552;AW00029007
301;AW00029008
302;AW00029009
310;AW00029010
360;AW00029011
62;AW00029012
71;AW00029013
614;AW00029014
618;AW00029015
627;AW00029016
553;AW00029017
301;AW00029018
334;AW00029019
372;AW00029020
71;AW00029021
546;AW00029022
635;AW00029023
301;AW00029024
325;AW00029025
325;AW00029026
50;AW00029027
302;AW00029028
539;AW00029029
369;AW00029030
611;AW00029031
339;AW00029032
325;AW00029033
614;AW00029034
385;AW00029035
607;AW00029036
50;AW00029037
334;AW00029038
641;AW00029039
299;AW00029040
62;AW00029041
51;AW00029042
70;AW00029043
547;AW00029044
339;AW00029045
648;AW00029046
60;AW00029047
299;AW00029048
547;AW00029049
298;AW00029050
302;AW00029051
331;AW00029052
4;AW00029053
11;AW00029054
26;AW00029055
383;AW00029056
298;AW00029057
312;AW00029058
315;AW00029059
331;AW00029060
15;AW00029061
38;AW00029062
35;AW00029063
33;AW00029064
27;AW00029065
40;AW00029066
34;AW00029067
8;AW00029068
35;AW00029069
334;AW00029070
53;AW00029071
68;AW00029072
609;AW00029073
633;AW00029074
548;AW00029075
322;AW00029076
369;AW00029077
369;AW00029078
336;AW00029079
7;AW00029080
30;AW00029081
19;AW00029082
8;AW00029083
25;AW00029084
28;AW00029085
26;AW00029086
10;AW00029087
10;AW00029088
301;AW00029089
6;AW00029090
33;AW00029091
40;AW00029092
12;AW00029093
33;AW00029094
5;AW00029095
32;AW00029096
27;AW00029097
8;AW00029098
30;AW00029099
40;AW00029100
14;AW00029101
31;AW00029102
7;AW00029103
69;AW00029104
301;AW00029105
302;AW00029106
311;AW00029107
316;AW00029108
360;AW00029109
338;AW00029110
301;AW00029111
298;AW00029112
33;AW00029113
14;AW00029114
35;AW00029115
36;AW00029116
26;AW00029117
33;AW00029118
7;AW00029119
23;AW00029120
20;AW00029121
30;AW00029122
23;AW00029123
50;AW00029124
648;AW00029125
301;AW00029126
310;AW00029127
326;AW00029128
361;AW00029129
71;AW00029130
325;AW00029131
314;AW00029132
546;AW00029133
612;AW00029134
50;AW00029135
298;AW00029136
53;AW00029137
385;AW00029138
374;AW00029139
632;AW00029140
299;AW00029141
302;AW00029142
334;AW00029143
634;AW00029144
631;AW00029145
614;AW00029146
627;AW00029147
339;AW00029148
49;AW00029149
542;AW00029150
307;AW00029151
68;AW00029152
300;AW00029153
52;AW00029154
633;AW00029155
360;AW00029156
368;AW00029157
612;AW00029158
68;AW00029159
627;AW00029160
348;AW00029161
548;AW00029162
547;AW00029163
546;AW00029164
54;AW00029165
299;AW00029166
611;AW00029167
307;AW00029168
611;AW00029169
302;AW00029170
612;AW00029171
311;AW00029172
648;AW00029173
633;AW00029174
612;AW00029175
63;AW00029176
307;AW00029177
11;AW00029178
40;AW00029179
11;AW00029180
28;AW00029181
14;AW00029182
25;AW00029183
29;AW00029184
19;AW00029185
27;AW00029186
32;AW00029187
24;AW00029188
12;AW00029189
14;AW00029190
18;AW00029191
40;AW00029192
13;AW00029193
19;AW00029194
19;AW00029195
23;AW00029196
69;AW00029197
383;AW00029198
322;AW00029199
536;AW00029200
299;AW00029201
612;AW00029202
307;AW00029203
644;AW00029204
383;AW00029205
326;AW00029206
642;AW00029207
609;AW00029208
71;AW00029209
616;AW00029210
626;AW00029211
627;AW00029212
49;AW00029213
71;AW00029214
539;AW00029215
543;AW00029216
642;AW00029217
552;AW00029218
307;AW00029219
310;AW00029220
348;AW00029221
374;AW00029222
611;AW00029223
311;AW00029224
632;AW00029225
634;AW00029226
307;AW00029227
345;AW00029228
49;AW00029229
50;AW00029230
69;AW00029231
545;AW00029232
631;AW00029233
314;AW00029234
316;AW00029235
316;AW00029236
334;AW00029237
374;AW00029238
374;AW00029239
71;AW00029240
609;AW00029241
648;AW00029242
298;AW00029243
307;AW00029244
352;AW00029245
359;AW00029246
51;AW00029247
634;AW00029248
638;AW00029249
648;AW00029250
300;AW00029251
352;AW00029252
360;AW00029253
614;AW00029254
374;AW00029255
68;AW00029256
348;AW00029257
648;AW00029258
62;AW00029259
310;AW00029260
361;AW00029261
536;AW00029262
300;AW00029263
312;AW00029264
314;AW00029265
51;AW00029266
63;AW00029267
614;AW00029268
543;AW00029269
641;AW00029270
552;AW00029271
298;AW00029272
298;AW00029273
335;AW00029274
372;AW00029275
633;AW00029276
59;AW00029277
337;AW00029278
335;AW00029279
644;AW00029280
68;AW00029281
66;AW00029282
311;AW00029283
607;AW00029284
300;AW00029285
28;AW00029286
28;AW00029287
3;AW00029288
20;AW00029289
4;AW00029290
25;AW00029291
34;AW00029292
24;AW00029293
27;AW00029294
17;AW00029295
18;AW00029296
19;AW00029297
7;AW00029298
15;AW00029299
20;AW00029300
9;AW00029301
34;AW00029302
37;AW00029303
40;AW00029304
8;AW00029305
33;AW00029306
22;AW00029307
31;AW00029308
30;AW00029309
32;AW00029310
23;AW00029311
13;AW00029312
28;AW00029313
24;AW00029314
6;AW00029315
8;AW00029316
20;AW00029317
14;AW00029318
14;AW00029319
7;AW00029320
26;AW00029321
545;AW00029322
60;AW00029323
607;AW00029324
611;AW00029325
311;AW00029326
611;AW00029327
325;AW00029328
547;AW00029329
552;AW00029330
6;AW00029331
10;AW00029332
27;AW00029333
644;AW00029334
637;AW00029335
63;AW00029336
22;AW00029337
9;AW00029338
52;AW00029339
52;AW00029340
54;AW00029341
23;AW00029342
40;AW00029343
5;AW00029344
10;AW00029345
39;AW00029346
361;AW00029347
637;AW00029348
548;AW00029349
383;AW00029350
49;AW00029351
300;AW00029352
612;AW00029353
627;AW00029354
153;AW00029355
131;AW00029356
237;AW00029357
244;AW00029358
245;AW00029359
261;AW00029360
220;AW00029361
127;AW00029362
147;AW00029363
214;AW00029364
175;AW00029365
237;AW00029366
266;AW00029367
270;AW00029368
277;AW00029369
155;AW00029370
160;AW00029371
219;AW00029372
258;AW00029373
142;AW00029374
145;AW00029375
262;AW00029376
175;AW00029377
183;AW00029378
179;AW00029379
217;AW00029380
149;AW00029381
275;AW00029382
230;AW00029383
278;AW00029384
124;AW00029385
277;AW00029386
196;AW00029387
193;AW00029388
196;AW00029389
200;AW00029390
155;AW00029391
260;AW00029392
225;AW00029393
115;AW00029394
203;AW00029395
154;AW00029396
193;AW00029397
168;AW00029398
158;AW00029399
151;AW00029400
271;AW00029401
208;AW00029402
160;AW00029403
209;AW00029404
209;AW00029405
127;AW00029406
236;AW00029407
211;AW00029408
147;AW00029409
120;AW00029410
279;AW00029411
207;AW00029412
206;AW00029413
190;AW00029414
223;AW00029415
234;AW00029416
150;AW00029417
163;AW00029418
222;AW00029419
196;AW00029420
223;AW00029421
209;AW00029422
209;AW00029423
176;AW00029424
265;AW00029425
199;AW00029426
199;AW00029427
156;AW00029428
203;AW00029429
156;AW00029430
232;AW00029431
243;AW00029432
267;AW00029433
161;AW00029434
178;AW00029435
132;AW00029436
223;AW00029437
143;AW00029438
240;AW00029439
159;AW00029440
171;AW00029441
174;AW00029442
267;AW00029443
275;AW00029444
186;AW00029445
156;AW00029446
186;AW00029447
132;AW00029448
135;AW00029449
180;AW00029450
202;AW00029451
3;AW00029452
36;AW00029453
21;AW00029454
39;AW00029455
5;AW00029456
33;AW00029457
17;AW00029458
25;AW00029459
38;AW00029460
29;AW00029461
26;AW00029462
23;AW00029463
26;AW00029464
8;AW00029465
161;AW00029466
178;AW00029467
236;AW00029468
264;AW00029469
221;AW00029470
186;AW00029471
193;AW00029472
262;AW00029473
174;AW00029474
147;AW00029475
147;AW00029476
253;AW00029477
269;AW00029478
209;AW00029479
248;AW00029480
120;AW00029481
179;AW00029482
217;AW00029483
